;Scopy version,f4beeb1
;Exported on,vendredi octobre 10/10/2025
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
4139,-8.861,0.119058
4140,-8.86,0.119058
4141,-8.859,0.119058
4142,-8.858,0.119058
4143,-8.857,0.119058
4144,-8.856,0.119058
4145,-8.855,0.119058
4146,-8.854,0.119058
4147,-8.853,0.119058
4148,-8.852,0.119058
4149,-8.851,0.119058
4150,-8.85,0.119058
4151,-8.849,0.119058
4152,-8.848,0.119058
4153,-8.847,0.119058
4154,-8.846,0.119058
4155,-8.845,0.119058
4156,-8.844,0.119058
4157,-8.843,0.119058
4158,-8.842,0.119058
4159,-8.841,0.119058
4160,-8.84,0.119058
4161,-8.839,0.119058
4162,-8.838,0.119058
4163,-8.837,0.119058
4164,-8.836,0.119058
4165,-8.835,0.119058
4166,-8.834,0.119058
4167,-8.833,0.119058
4168,-8.832,0.119058
4169,-8.831,0.119058
4170,-8.83,0.119058
4171,-8.829,0.119058
4172,-8.828,0.119058
4173,-8.827,0.119058
4174,-8.826,0.119058
