;Scopy version,f4beeb1
;Exported on,lundi octobre 13/10/2025
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
714,-1.289,0.125841,-0.00364211
715,-1.288,0.125841,-0.00364211
716,-1.287,0.125841,-0.00364211
717,-1.286,0.125841,-0.00538096
718,-1.285,0.125841,-0.00538096
719,-1.284,0.125841,-0.00538096
720,-1.283,0.125841,-0.00538096
721,-1.282,0.125841,-0.00538096
722,-1.281,0.125841,-0.00538096
723,-1.28,0.125841,-0.00538096
724,-1.279,0.125841,-0.00190326
725,-1.278,0.125841,-0.00538096
726,-1.277,0.125841,-0.00364211
727,-1.276,0.125841,-0.00364211
728,-1.275,0.125841,-0.00364211
729,-1.274,0.125841,-0.00364211
730,-1.273,0.125841,-0.00364211
731,-1.272,0.125841,-0.00364211
732,-1.271,0.125841,-0.00364211
733,-1.27,0.125841,-0.00364211
734,-1.269,0.125841,-0.00364211
735,-1.268,0.125841,-0.00364211
736,-1.267,0.125841,-0.00538096
737,-1.266,0.125841,-0.00538096
738,-1.265,0.125841,-0.00538096
739,-1.264,0.125841,-0.00538096
740,-1.263,0.125841,-0.00538096
741,-1.262,0.125841,-0.00538096
742,-1.261,0.125841,-0.00538096
743,-1.26,0.125841,-0.00364211
744,-1.259,0.125841,-0.00364211
745,-1.258,0.125841,-0.00364211
746,-1.257,0.125841,-0.00364211
747,-1.256,0.125841,-0.00364211
748,-1.255,0.125841,-0.00364211
749,-1.254,0.125841,-0.00364211
750,-1.253,0.125841,-0.00364211
751,-1.252,0.125841,-0.00364211
752,-1.251,0.125841,-0.00364211
753,-1.25,0.125841,-0.00364211
754,-1.249,0.125841,-0.00364211
755,-1.248,0.125841,-0.00364211
756,-1.247,0.125841,-0.00364211
757,-1.246,0.125841,-0.00538096
758,-1.245,0.125841,-0.00538096
759,-1.244,0.125841,-0.00538096
760,-1.243,0.125841,-0.00538096
761,-1.242,0.125841,-0.00538096
762,-1.241,0.125841,-0.00538096
763,-1.24,0.125841,-0.00364211
764,-1.239,0.125841,-0.00364211
765,-1.238,0.125841,-0.00364211
766,-1.237,0.125841,-0.00364211
767,-1.236,0.125841,-0.00364211
768,-1.235,0.125841,-0.00364211
769,-1.234,0.125841,-0.00364211
770,-1.233,0.125841,-0.00364211
771,-1.232,0.125841,-0.00364211
772,-1.231,0.125841,-0.00364211
773,-1.23,0.125841,-0.00364211
774,-1.229,0.125841,-0.00364211
775,-1.228,0.125841,-0.00364211
776,-1.227,0.125841,-0.00364211
777,-1.226,0.125841,-0.00538096
778,-1.225,0.125841,-0.00538096
779,-1.224,0.125841,-0.00538096
780,-1.223,0.125841,-0.00538096
781,-1.222,0.125841,-0.00538096
782,-1.221,0.125841,-0.00538096
783,-1.22,0.125841,-0.00364211
784,-1.219,0.125841,-0.00364211
785,-1.218,0.125841,-0.00364211
786,-1.217,0.125841,-0.00364211
787,-1.216,0.125841,-0.00364211
788,-1.215,0.125841,-0.00364211
789,-1.214,0.125841,-0.00364211
790,-1.213,0.125841,-0.00364211
791,-1.212,0.125841,-0.00364211
792,-1.211,0.125841,-0.00364211
793,-1.21,0.125841,-0.00364211
794,-1.209,0.125841,-0.00364211
795,-1.208,0.125841,-0.00364211
796,-1.207,0.125841,-0.00364211
797,-1.206,0.125841,-0.00538096
798,-1.205,0.125841,-0.00538096
799,-1.204,0.125841,-0.00538096
800,-1.203,0.125841,-0.00538096
801,-1.202,0.125841,-0.00538096
802,-1.201,0.125841,-0.00538096
803,-1.2,0.125841,-0.00364211
804,-1.199,0.125841,-0.00364211
805,-1.198,0.125841,-0.00364211
806,-1.197,0.125841,-0.00364211
807,-1.196,0.125841,-0.00364211
808,-1.195,0.125841,-0.00364211
809,-1.194,0.125841,-0.00364211
810,-1.193,0.125841,-0.00364211
811,-1.192,0.125841,-0.00364211
812,-1.191,0.125841,-0.00364211
813,-1.19,0.125841,-0.00364211
814,-1.189,0.125841,-0.00364211
815,-1.188,0.125841,-0.00364211
816,-1.187,0.125841,-0.00364211
817,-1.186,0.125841,-0.00538096
818,-1.185,0.125841,-0.00538096
819,-1.184,0.125841,-0.00538096
820,-1.183,0.125841,-0.00538096
821,-1.182,0.125841,-0.00538096
822,-1.181,0.125841,-0.00538096
823,-1.18,0.125841,-0.00364211
824,-1.179,0.125841,-0.00364211
825,-1.178,0.125841,-0.00364211
826,-1.177,0.125841,-0.00364211
827,-1.176,0.125841,-0.00364211
828,-1.175,0.125841,-0.00364211
829,-1.174,0.125841,-0.00364211
830,-1.173,0.125841,-0.00364211
831,-1.172,0.125841,-0.00364211
832,-1.171,0.125841,-0.00364211
833,-1.17,0.125841,-0.00364211
834,-1.169,0.125841,-0.00364211
835,-1.168,0.125841,-0.00364211
836,-1.167,0.125841,-0.00538096
837,-1.166,0.125841,-0.00538096
838,-1.165,0.125841,-0.00538096
839,-1.164,0.125841,-0.00538096
840,-1.163,0.125841,-0.00538096
841,-1.162,0.125841,-0.00538096
842,-1.161,0.125841,-0.00538096
843,-1.16,0.125841,-0.00538096
844,-1.159,0.125841,-0.00538096
845,-1.158,0.125841,-0.00538096
846,-1.157,0.125841,-0.00364211
847,-1.156,0.125841,-0.00364211
848,-1.155,0.125841,-0.00364211
849,-1.154,0.125841,-0.00364211
850,-1.153,0.125841,-0.00364211
851,-1.152,0.125841,-0.00364211
852,-1.151,0.125841,-0.00364211
853,-1.15,0.125841,-0.00364211
854,-1.149,0.125841,-0.00364211
855,-1.148,0.125841,-0.00364211
856,-1.147,0.125841,-0.00538096
857,-1.146,0.125841,-0.00538096
858,-1.145,0.125841,-0.00538096
859,-1.144,0.125841,-0.00538096
860,-1.143,0.125841,-0.00538096
861,-1.142,0.125841,-0.00538096
862,-1.141,0.125841,-0.00538096
863,-1.14,0.125841,-0.00538096
864,-1.139,0.125841,-0.00538096
865,-1.138,0.125841,-0.00538096
866,-1.137,0.125841,-0.00364211
867,-1.136,0.125841,-0.00364211
868,-1.135,0.125841,-0.00364211
869,-1.134,0.125841,-0.00364211
870,-1.133,0.125841,-0.00364211
871,-1.132,0.125841,-0.00364211
872,-1.131,0.125841,-0.00364211
873,-1.13,0.125841,-0.00364211
874,-1.129,0.125841,-0.00364211
875,-1.128,0.125841,-0.00364211
876,-1.127,0.125841,-0.00538096
877,-1.126,0.125841,-0.00538096
878,-1.125,0.125841,-0.00538096
879,-1.124,0.125841,-0.00538096
880,-1.123,0.125841,-0.00538096
881,-1.122,0.125841,-0.00538096
882,-1.121,0.125841,-0.00538096
883,-1.12,0.125841,-0.00538096
884,-1.119,0.125841,-0.00538096
885,-1.118,0.125841,-0.00538096
886,-1.117,0.125841,-0.00364211
887,-1.116,0.125841,-0.00364211
888,-1.115,0.125841,-0.00364211
889,-1.114,0.125841,-0.00364211
890,-1.113,0.125841,-0.00364211
891,-1.112,0.125841,-0.00364211
892,-1.111,0.125841,-0.00364211
893,-1.11,0.125841,-0.00364211
894,-1.109,0.125841,-0.00364211
895,-1.108,0.125841,-0.00364211
896,-1.107,0.125841,-0.00364211
897,-1.106,0.125841,-0.00538096
898,-1.105,0.125841,-0.00538096
899,-1.104,0.125841,-0.00538096
900,-1.103,0.125841,-0.00538096
901,-1.102,0.125841,-0.00538096
902,-1.101,0.125841,-0.00538096
903,-1.1,0.125841,-0.00364211
904,-1.099,0.125841,-0.00364211
905,-1.098,0.125841,-0.00364211
906,-1.097,0.125841,-0.00364211
907,-1.096,0.125841,-0.00364211
908,-1.095,0.125841,-0.00364211
909,-1.094,0.125841,-0.00364211
910,-1.093,0.125841,-0.00364211
911,-1.092,0.125841,-0.00364211
912,-1.091,0.125841,-0.00364211
913,-1.09,0.125841,-0.00364211
914,-1.089,0.125841,-0.00364211
915,-1.088,0.125841,-0.00364211
916,-1.087,0.125841,-0.00538096
917,-1.086,0.125841,-0.00538096
918,-1.085,0.125841,-0.00538096
919,-1.084,0.125841,-0.00538096
920,-1.083,0.125841,-0.00538096
921,-1.082,0.125841,-0.00538096
922,-1.081,0.125841,-0.00538096
923,-1.08,0.125841,-0.00364211
924,-1.079,0.125841,-0.00364211
925,-1.078,0.125841,-0.00364211
926,-1.077,0.125841,-0.00364211
927,-1.076,0.125841,-0.00364211
928,-1.075,0.125841,-0.00364211
929,-1.074,0.125841,-0.00364211
930,-1.073,0.125841,-0.00364211
931,-1.072,0.125841,-0.00364211
932,-1.071,0.125841,-0.00364211
933,-1.07,0.125841,-0.00364211
934,-1.069,0.125841,-0.00364211
935,-1.068,0.125841,-0.00364211
936,-1.067,0.125841,-0.00364211
937,-1.066,0.125841,-0.00538096
938,-1.065,0.125841,-0.00538096
939,-1.064,0.125841,-0.00538096
940,-1.063,0.125841,-0.00538096
941,-1.062,0.125841,-0.00538096
942,-1.061,0.125841,-0.00538096
943,-1.06,0.125841,-0.00364211
944,-1.059,0.125841,-0.00364211
945,-1.058,0.125841,-0.00364211
946,-1.057,0.125841,-0.00364211
947,-1.056,0.125841,-0.00364211
948,-1.055,0.125841,-0.00364211
949,-1.054,0.125841,-0.00364211
950,-1.053,0.125841,-0.00364211
951,-1.052,0.125841,-0.00364211
952,-1.051,0.125841,-0.00364211
953,-1.05,0.125841,-0.00364211
954,-1.049,0.125841,-0.00364211
955,-1.048,0.125841,-0.00364211
956,-1.047,0.125841,-0.00364211
957,-1.046,0.125841,-0.00538096
958,-1.045,0.125841,-0.00538096
959,-1.044,0.125841,-0.00538096
960,-1.043,0.125841,-0.00538096
961,-1.042,0.125841,-0.00538096
962,-1.041,0.125841,-0.00538096
963,-1.04,0.125841,-0.00364211
964,-1.039,0.125841,-0.00364211
965,-1.038,0.125841,-0.00364211
966,-1.037,0.125841,-0.00364211
967,-1.036,0.125841,-0.00364211
968,-1.035,0.125841,-0.00364211
969,-1.034,0.125841,-0.00364211
970,-1.033,0.125841,-0.00364211
971,-1.032,0.125841,-0.00364211
972,-1.031,0.125841,-0.00364211
973,-1.03,0.125841,-0.00364211
974,-1.029,0.125841,-0.00364211
975,-1.028,0.125841,-0.00364211
976,-1.027,0.125841,-0.00364211
977,-1.026,0.125841,-0.00538096
978,-1.025,0.125841,-0.00538096
979,-1.024,0.125841,-0.00538096
980,-1.023,0.125841,-0.00538096
981,-1.022,0.125841,-0.00538096
982,-1.021,0.125841,-0.00538096
983,-1.02,0.125841,-0.00538096
984,-1.019,0.125841,-0.00538096
985,-1.018,0.125841,-0.00364211
986,-1.017,0.125841,-0.00364211
987,-1.016,0.125841,-0.00364211
988,-1.015,0.125841,-0.00364211
989,-1.014,0.125841,-0.00364211
990,-1.013,0.125841,-0.00364211
991,-1.012,0.125841,-0.00364211
992,-1.011,0.125841,-0.00364211
993,-1.01,0.125841,-0.00364211
994,-1.009,0.125841,-0.00364211
995,-1.008,0.125841,-0.00364211
996,-1.007,0.125841,-0.00538096
997,-1.006,0.125841,-0.00538096
998,-1.005,0.125841,-0.00538096
999,-1.004,0.125841,-0.00538096
1000,-1.003,0.125841,-0.00538096
1001,-1.002,0.125841,-0.00538096
1002,-1.001,0.125841,-0.00538096
1003,-1,0.125841,-0.00538096
1004,-0.999,0.125841,-0.00190326
1005,-0.998,0.125841,-0.00538096
1006,-0.997,0.125841,-0.00364211
1007,-0.996,0.125841,-0.00364211
1008,-0.995,0.125841,-0.00364211
1009,-0.994,0.125841,-0.00364211
1010,-0.993,0.125841,-0.00364211
1011,-0.992,0.125841,-0.00364211
1012,-0.991,0.125841,-0.00364211
1013,-0.99,0.125841,-0.00364211
1014,-0.989,0.125841,-0.00364211
1015,-0.988,0.125841,-0.00364211
1016,-0.987,0.125841,-0.00538096
1017,-0.986,0.125841,-0.00538096
1018,-0.985,0.125841,-0.00538096
1019,-0.984,0.125841,-0.00538096
1020,-0.983,0.125841,-0.00538096
1021,-0.982,0.125841,-0.00538096
1022,-0.981,0.125841,-0.00538096
1023,-0.98,0.125841,-0.00538096
1024,-0.979,0.125841,-0.00538096
1025,-0.978,0.125841,-0.00538096
1026,-0.977,0.125841,-0.00364211
1027,-0.976,0.125841,-0.00364211
1028,-0.975,0.125841,-0.00364211
1029,-0.974,0.125841,-0.00364211
1030,-0.973,0.125841,-0.00364211
1031,-0.972,0.125841,-0.00364211
1032,-0.971,0.125841,-0.00364211
1033,-0.97,0.125841,-0.00364211
1034,-0.969,0.125841,-0.00364211
1035,-0.968,0.125841,-0.00364211
1036,-0.967,0.125841,-0.00538096
1037,-0.966,0.125841,-0.00538096
1038,-0.965,0.125841,-0.00538096
1039,-0.964,0.125841,-0.00538096
1040,-0.963,0.125841,-0.00538096
1041,-0.962,0.125841,-0.00538096
1042,-0.961,0.125841,-0.00538096
1043,-0.96,0.125841,-0.00538096
1044,-0.959,0.125841,-0.00364211
1045,-0.958,0.125841,-0.00364211
1046,-0.957,0.125841,-0.00364211
1047,-0.956,0.125841,-0.00364211
1048,-0.955,0.125841,-0.00364211
1049,-0.954,0.125841,-0.00364211
1050,-0.953,0.125841,-0.00364211
1051,-0.952,0.125841,-0.00364211
1052,-0.951,0.125841,-0.00364211
1053,-0.95,0.125841,-0.00364211
1054,-0.949,0.125841,-0.00364211
1055,-0.948,0.125841,-0.00364211
1056,-0.947,0.125841,-0.00538096
1057,-0.946,0.125841,-0.00538096
1058,-0.945,0.125841,-0.00538096
1059,-0.944,0.125841,-0.00538096
1060,-0.943,0.125841,-0.00538096
1061,-0.942,0.125841,-0.00538096
1062,-0.941,0.125841,-0.00538096
1063,-0.94,0.125841,-0.00538096
1064,-0.939,0.125841,-0.00538096
1065,-0.938,0.125841,-0.00364211
1066,-0.937,0.125841,-0.00364211
1067,-0.936,0.125841,-0.00364211
1068,-0.935,0.125841,-0.00364211
1069,-0.934,0.125841,-0.00364211
1070,-0.933,0.125841,-0.00364211
1071,-0.932,0.125841,-0.00364211
1072,-0.931,0.125841,-0.00364211
1073,-0.93,0.125841,-0.00364211
1074,-0.929,0.125841,-0.00364211
1075,-0.928,0.125841,-0.00364211
1076,-0.927,0.125841,-0.00538096
1077,-0.926,0.125841,-0.00538096
1078,-0.925,0.125841,-0.00538096
1079,-0.924,0.125841,-0.00538096
1080,-0.923,0.125841,-0.00538096
1081,-0.922,0.125841,-0.00538096
1082,-0.921,0.125841,-0.00538096
1083,-0.92,0.125841,-0.00538096
1084,-0.919,0.125841,-0.00364211
1085,-0.918,0.125841,-0.00364211
1086,-0.917,0.125841,-0.00364211
1087,-0.916,0.125841,-0.00364211
1088,-0.915,0.125841,-0.00364211
1089,-0.914,0.125841,-0.00364211
1090,-0.913,0.125841,-0.00364211
1091,-0.912,0.125841,-0.00364211
1092,-0.911,0.125841,-0.00364211
1093,-0.91,0.125841,-0.00364211
1094,-0.909,0.125841,-0.00364211
1095,-0.908,0.125841,-0.00364211
1096,-0.907,0.125841,-0.00364211
1097,-0.906,0.125841,-0.00538096
1098,-0.905,0.125841,-0.00538096
1099,-0.904,0.125841,-0.00538096
1100,-0.903,0.125841,-0.00538096
1101,-0.902,0.125841,-0.00538096
1102,-0.901,0.125841,-0.00538096
1103,-0.9,0.125841,-0.00364211
1104,-0.899,0.125841,-0.00364211
1105,-0.898,0.125841,-0.00364211
1106,-0.897,0.125841,-0.00364211
1107,-0.896,0.125841,-0.00364211
1108,-0.895,0.125841,-0.00364211
1109,-0.894,0.125841,-0.00364211
1110,-0.893,0.125841,-0.00364211
1111,-0.892,0.125841,-0.00364211
1112,-0.891,0.125841,-0.00364211
1113,-0.89,0.125841,-0.00364211
1114,-0.889,0.125841,-0.00364211
1115,-0.888,0.125841,-0.00364211
1116,-0.887,0.125841,-0.00364211
1117,-0.886,0.125841,-0.00538096
1118,-0.885,0.125841,-0.00538096
1119,-0.884,0.125841,-0.00538096
1120,-0.883,0.125841,-0.00538096
1121,-0.882,0.125841,-0.00538096
1122,-0.881,0.125841,-0.00364211
1123,-0.88,0.125841,-0.00538096
1124,-0.879,0.125841,-0.00364211
1125,-0.878,0.125841,-0.00364211
1126,-0.877,0.125841,-0.00364211
1127,-0.876,0.125841,-0.00364211
1128,-0.875,0.125841,-0.00364211
1129,-0.874,0.125841,-0.00364211
1130,-0.873,0.125841,-0.00364211
1131,-0.872,0.125841,-0.00364211
1132,-0.871,0.125841,-0.00364211
1133,-0.87,0.125841,-0.00364211
1134,-0.869,0.125841,-0.00364211
1135,-0.868,0.125841,-0.00364211
1136,-0.867,0.125841,-0.00538096
1137,-0.866,0.125841,-0.00538096
1138,-0.865,0.125841,-0.00538096
1139,-0.864,0.125841,-0.00538096
1140,-0.863,0.125841,-0.00538096
1141,-0.862,0.125841,-0.00538096
1142,-0.861,0.125841,-0.00538096
1143,-0.86,0.125841,-0.00538096
1144,-0.859,0.125841,-0.00364211
1145,-0.858,0.125841,-0.00364211
1146,-0.857,0.125841,-0.00364211
1147,-0.856,0.125841,-0.00364211
1148,-0.855,0.125841,-0.00364211
1149,-0.854,0.125841,-0.00364211
1150,-0.853,0.125841,-0.00364211
1151,-0.852,0.125841,-0.00364211
1152,-0.851,0.125841,-0.00364211
1153,-0.85,0.125841,-0.00364211
1154,-0.849,0.125841,-0.00364211
1155,-0.848,0.125841,-0.00364211
1156,-0.847,0.125841,-0.00364211
1157,-0.846,0.125841,-0.00538096
1158,-0.845,0.125841,-0.00538096
1159,-0.844,0.125841,-0.00538096
1160,-0.843,0.125841,-0.00538096
1161,-0.842,0.125841,-0.00538096
1162,-0.841,0.125841,-0.00538096
1163,-0.84,0.125841,-0.00364211
1164,-0.839,0.125841,-0.00364211
1165,-0.838,0.125841,-0.00364211
1166,-0.837,0.125841,-0.00364211
1167,-0.836,0.125841,-0.00364211
1168,-0.835,0.125841,-0.00364211
1169,-0.834,0.125841,-0.00364211
1170,-0.833,0.125841,-0.00364211
1171,-0.832,0.125841,-0.00364211
1172,-0.831,0.125841,-0.00364211
1173,-0.83,0.125841,-0.00364211
1174,-0.829,0.125841,-0.00364211
1175,-0.828,0.125841,-0.00364211
1176,-0.827,0.125841,-0.00538096
1177,-0.826,0.125841,-0.00538096
1178,-0.825,0.125841,-0.00538096
1179,-0.824,0.125841,-0.00538096
1180,-0.823,0.125841,-0.00538096
1181,-0.822,0.125841,-0.00538096
1182,-0.821,0.125841,-0.00538096
1183,-0.82,0.125841,-0.00364211
1184,-0.819,0.125841,-0.00364211
1185,-0.818,0.125841,-0.00364211
1186,-0.817,0.125841,-0.00364211
1187,-0.816,0.125841,-0.00364211
1188,-0.815,0.125841,-0.00364211
1189,-0.814,0.125841,-0.00364211
1190,-0.813,0.125841,-0.00364211
1191,-0.812,0.125841,-0.00364211
1192,-0.811,0.125841,-0.00364211
1193,-0.81,0.125841,-0.00364211
1194,-0.809,0.125841,-0.00364211
1195,-0.808,0.125841,-0.00364211
1196,-0.807,0.125841,-0.00538096
1197,-0.806,0.125841,-0.00538096
1198,-0.805,0.125841,-0.00538096
1199,-0.804,0.125841,-0.00538096
1200,-0.803,0.125841,-0.00538096
1201,-0.802,0.125841,-0.00538096
1202,-0.801,0.125841,-0.00538096
1203,-0.8,0.125841,-0.00538096
1204,-0.799,0.125841,-0.00538096
1205,-0.798,0.125841,-0.00364211
1206,-0.797,0.125841,-0.00364211
1207,-0.796,0.125841,-0.00364211
1208,-0.795,0.125841,-0.00364211
1209,-0.794,0.125841,-0.00364211
1210,-0.793,0.125841,-0.00364211
1211,-0.792,0.125841,-0.00364211
1212,-0.791,0.125841,-0.00364211
1213,-0.79,0.125841,-0.00364211
1214,-0.789,0.125841,-0.00364211
1215,-0.788,0.125841,-0.00364211
1216,-0.787,0.125841,-0.00538096
1217,-0.786,0.125841,-0.00538096
1218,-0.785,0.125841,-0.00538096
1219,-0.784,0.125841,-0.00538096
1220,-0.783,0.125841,-0.00538096
1221,-0.782,0.125841,-0.00538096
1222,-0.781,0.125841,-0.00538096
1223,-0.78,0.125841,-0.00538096
1224,-0.779,0.125841,-0.00364211
1225,-0.778,0.125841,-0.00364211
1226,-0.777,0.125841,-0.00364211
1227,-0.776,0.125841,-0.00364211
1228,-0.775,0.125841,-0.00364211
1229,-0.774,0.125841,-0.00364211
1230,-0.773,0.125841,-0.00364211
1231,-0.772,0.125841,-0.00364211
1232,-0.771,0.125841,-0.00364211
1233,-0.77,0.125841,-0.00364211
1234,-0.769,0.125841,-0.00364211
1235,-0.768,0.125841,-0.00364211
1236,-0.767,0.125841,-0.00538096
1237,-0.766,0.125841,-0.00538096
1238,-0.765,0.125841,-0.00538096
1239,-0.764,0.125841,-0.00538096
1240,-0.763,0.125841,-0.00538096
1241,-0.762,0.125841,-0.00538096
1242,-0.761,0.125841,-0.00538096
1243,-0.76,0.125841,-0.00364211
1244,-0.759,0.125841,-0.00364211
1245,-0.758,0.125841,-0.00364211
1246,-0.757,0.125841,-0.00364211
1247,-0.756,0.125841,-0.00364211
1248,-0.755,0.125841,-0.00364211
1249,-0.754,0.125841,-0.00364211
1250,-0.753,0.125841,-0.00364211
1251,-0.752,0.125841,-0.00364211
1252,-0.751,0.125841,-0.00364211
1253,-0.75,0.125841,-0.00364211
1254,-0.749,0.125841,-0.00364211
1255,-0.748,0.125841,-0.00364211
1256,-0.747,0.125841,-0.00538096
1257,-0.746,0.125841,-0.00538096
1258,-0.745,0.125841,-0.00538096
1259,-0.744,0.125841,-0.00538096
1260,-0.743,0.125841,-0.00538096
1261,-0.742,0.125841,-0.00538096
1262,-0.741,0.125841,-0.00538096
1263,-0.74,0.125841,-0.00538096
1264,-0.739,0.125841,-0.00364211
1265,-0.738,0.125841,-0.00364211
1266,-0.737,0.125841,-0.00364211
1267,-0.736,0.125841,-0.00364211
1268,-0.735,0.125841,-0.00364211
1269,-0.734,0.125841,-0.00364211
1270,-0.733,0.125841,-0.00364211
1271,-0.732,0.125841,-0.00364211
1272,-0.731,0.125841,-0.00364211
1273,-0.73,0.125841,-0.00364211
1274,-0.729,0.125841,-0.00364211
1275,-0.728,0.125841,-0.00538096
1276,-0.727,0.125841,-0.00538096
1277,-0.726,0.125841,-0.00538096
1278,-0.725,0.125841,-0.00538096
1279,-0.724,0.125841,-0.00538096
1280,-0.723,0.125841,-0.00538096
1281,-0.722,0.125841,-0.00538096
1282,-0.721,0.125841,-0.00538096
1283,-0.72,0.125841,-0.00538096
1284,-0.719,0.125841,-0.00538096
1285,-0.718,0.125841,-0.00538096
1286,-0.717,0.125841,-0.00364211
1287,-0.716,0.125841,-0.00364211
1288,-0.715,0.125841,-0.00364211
1289,-0.714,0.125841,-0.00364211
1290,-0.713,0.125841,-0.00364211
1291,-0.712,0.125841,-0.00364211
1292,-0.711,0.125841,-0.00364211
1293,-0.71,0.125841,-0.00364211
1294,-0.709,0.125841,-0.00364211
1295,-0.708,0.125841,-0.00364211
1296,-0.707,0.125841,-0.00538096
1297,-0.706,0.125841,-0.00538096
1298,-0.705,0.125841,-0.00538096
1299,-0.704,0.125841,-0.00538096
1300,-0.703,0.125841,-0.00538096
1301,-0.702,0.125841,-0.00538096
1302,-0.701,0.125841,-0.00538096
1303,-0.7,0.125841,-0.00538096
1304,-0.699,0.125841,-0.00538096
1305,-0.698,0.125841,-0.00538096
1306,-0.697,0.125841,-0.00364211
1307,-0.696,0.125841,-0.00364211
1308,-0.695,0.125841,-0.00364211
1309,-0.694,0.125841,-0.00364211
1310,-0.693,0.125841,-0.00364211
1311,-0.692,0.125841,-0.00364211
1312,-0.691,0.125841,-0.00364211
1313,-0.69,0.125841,-0.00364211
1314,-0.689,0.125841,-0.00364211
1315,-0.688,0.125841,-0.00364211
1316,-0.687,0.125841,-0.00538096
1317,-0.686,0.125841,-0.00538096
1318,-0.685,0.125841,-0.00538096
1319,-0.684,0.125841,-0.00538096
1320,-0.683,0.125841,-0.00538096
1321,-0.682,0.125841,-0.00538096
1322,-0.681,0.125841,-0.00538096
1323,-0.68,0.125841,-0.00364211
1324,-0.679,0.125841,-0.00364211
1325,-0.678,0.125841,-0.00364211
1326,-0.677,0.125841,-0.00364211
1327,-0.676,0.125841,-0.00364211
1328,-0.675,0.125841,-0.00364211
1329,-0.674,0.125841,-0.00364211
1330,-0.673,0.125841,-0.00364211
1331,-0.672,0.125841,-0.00364211
1332,-0.671,0.125841,-0.00364211
1333,-0.67,0.125841,-0.00364211
1334,-0.669,0.125841,-0.00364211
1335,-0.668,0.125841,-0.00364211
1336,-0.667,0.125841,-0.00364211
1337,-0.666,0.125841,-0.00538096
1338,-0.665,0.125841,-0.00538096
1339,-0.664,0.125841,-0.00538096
1340,-0.663,0.125841,-0.00538096
1341,-0.662,0.125841,-0.00538096
1342,-0.661,0.125841,-0.00538096
1343,-0.66,0.125841,-0.00538096
1344,-0.659,0.125841,-0.00364211
1345,-0.658,0.125841,-0.00364211
1346,-0.657,0.125841,-0.00364211
1347,-0.656,0.125841,-0.00364211
1348,-0.655,0.125841,-0.00364211
1349,-0.654,0.125841,-0.00364211
1350,-0.653,0.125841,-0.00364211
1351,-0.652,0.125841,-0.00364211
1352,-0.651,0.125841,-0.00364211
1353,-0.65,0.125841,-0.00364211
1354,-0.649,0.125841,-0.00364211
1355,-0.648,0.125841,-0.00364211
1356,-0.647,0.125841,-0.00364211
1357,-0.646,0.125841,-0.00538096
1358,-0.645,0.125841,-0.00538096
1359,-0.644,0.125841,-0.00538096
1360,-0.643,0.125841,-0.00538096
1361,-0.642,0.125841,-0.00538096
1362,-0.641,0.125841,-0.00538096
1363,-0.64,0.125841,-0.00364211
1364,-0.639,0.125841,-0.00364211
1365,-0.638,0.125841,-0.00364211
1366,-0.637,0.125841,-0.00364211
1367,-0.636,0.125841,-0.00364211
1368,-0.635,0.125841,-0.00364211
1369,-0.634,0.125841,-0.00364211
1370,-0.633,0.125841,-0.00364211
1371,-0.632,0.125841,-0.00364211
1372,-0.631,0.125841,-0.00364211
1373,-0.63,0.125841,-0.00364211
1374,-0.629,0.125841,-0.00364211
1375,-0.628,0.125841,-0.00364211
1376,-0.627,0.125841,-0.00364211
1377,-0.626,0.125841,-0.00538096
1378,-0.625,0.125841,-0.00538096
1379,-0.624,0.125841,-0.00538096
1380,-0.623,0.125841,-0.00538096
1381,-0.622,0.125841,-0.00538096
1382,-0.621,0.125841,-0.00538096
1383,-0.62,0.125841,-0.00538096
1384,-0.619,0.125841,-0.00364211
1385,-0.618,0.125841,-0.00364211
1386,-0.617,0.125841,-0.00364211
1387,-0.616,0.125841,-0.00364211
1388,-0.615,0.125841,-0.00364211
1389,-0.614,0.125841,-0.00364211
1390,-0.613,0.125841,-0.00364211
1391,-0.612,0.125841,-0.00364211
1392,-0.611,0.125841,-0.00364211
1393,-0.61,0.125841,-0.00364211
1394,-0.609,0.125841,-0.00364211
1395,-0.608,0.125841,-0.00364211
1396,-0.607,0.125841,-0.00538096
1397,-0.606,0.125841,-0.00538096
1398,-0.605,0.125841,-0.00538096
1399,-0.604,0.125841,-0.00538096
1400,-0.603,0.125841,-0.00538096
1401,-0.602,0.125841,-0.00538096
