;Scopy version,f4beeb1
;Exported on,mardirier 24/02/2026
;Device,M2K
;Nr of samples,8000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
1098,-3.182,0.14423
1099,-3.181,0.14423
1100,-3.18,0.14423
1101,-3.179,0.14423
1102,-3.178,0.14423
1103,-3.177,0.14423
1104,-3.176,0.14423
1105,-3.175,0.14423
1106,-3.174,0.14423
1107,-3.173,0.14423
1108,-3.172,0.14423
1109,-3.171,0.14423
1110,-3.17,0.14423
1111,-3.169,0.14423
1112,-3.168,0.14423
1113,-3.167,0.14423
1114,-3.166,0.14423
1115,-3.165,0.14423
1116,-3.164,0.14423
1117,-3.163,0.14423
1118,-3.162,0.14423
1119,-3.161,0.14423
1120,-3.16,0.14423
1121,-3.159,0.14423
1122,-3.158,0.145969
1123,-3.157,0.149447
1124,-3.156,0.258994
1125,-3.155,0.305943
1126,-3.154,0.286816
1127,-3.153,0.213784
1128,-3.152,0.151185
1129,-3.151,0.147708
1130,-3.15,0.14423
1131,-3.149,0.14423
1132,-3.148,0.14423
1133,-3.147,0.14423
1134,-3.146,0.14423
1135,-3.145,0.14423
1136,-3.144,0.14423
1137,-3.143,0.14423
1138,-3.142,0.14423
1139,-3.141,0.14423
1140,-3.14,0.14423
1141,-3.139,0.14423
1142,-3.138,0.14423
1143,-3.137,0.14423
1144,-3.136,0.14423
1145,-3.135,0.14423
1146,-3.134,0.14423
1147,-3.133,0.14423
1148,-3.132,0.14423
1149,-3.131,0.14423
1150,-3.13,0.14423
1151,-3.129,0.14423
1152,-3.128,0.14423
1153,-3.127,0.14423
1154,-3.126,0.14423
1155,-3.125,0.14423
1156,-3.124,0.14423
1157,-3.123,0.14423
1158,-3.122,0.14423
1159,-3.121,0.14423
1160,-3.12,0.14423
1161,-3.119,0.14423
1162,-3.118,0.14423
1163,-3.117,0.14423
1164,-3.116,0.14423
1165,-3.115,0.14423
1166,-3.114,0.14423
1167,-3.113,0.14423
1168,-3.112,0.14423
1169,-3.111,0.14423
1170,-3.11,0.14423
1171,-3.109,0.14423
1172,-3.108,0.14423
1173,-3.107,0.14423
1174,-3.106,0.14423
1175,-3.105,0.14423
1176,-3.104,0.14423
1177,-3.103,0.14423
1178,-3.102,0.14423
1179,-3.101,0.14423
1180,-3.1,0.14423
1181,-3.099,0.14423
1182,-3.098,0.14423
1183,-3.097,0.14423
1184,-3.096,0.14423
1185,-3.095,0.14423
1186,-3.094,0.14423
1187,-3.093,0.14423
1188,-3.092,0.14423
1189,-3.091,0.14423
1190,-3.09,0.14423
1191,-3.089,0.14423
1192,-3.088,0.14423
1193,-3.087,0.14423
1194,-3.086,0.14423
1195,-3.085,0.14423
1196,-3.084,0.14423
1197,-3.083,0.145969
1198,-3.082,0.147708
1199,-3.081,0.257255
1200,-3.08,0.304204
1201,-3.079,0.283338
1202,-3.078,0.267688
1203,-3.077,0.304204
1204,-3.076,0.309421
1205,-3.075,0.309421
1206,-3.074,0.309421
1207,-3.073,0.309421
1208,-3.072,0.309421
1209,-3.071,0.309421
1210,-3.07,0.309421
1211,-3.069,0.309421
1212,-3.068,0.309421
1213,-3.067,0.309421
1214,-3.066,0.309421
1215,-3.065,0.309421
1216,-3.064,0.307682
1217,-3.063,0.312898
1218,-3.062,0.307682
1219,-3.061,0.309421
1220,-3.06,0.309421
1221,-3.059,0.309421
1222,-3.058,0.31116
1223,-3.057,0.307682
1224,-3.056,0.307682
1225,-3.055,0.31116
1226,-3.054,0.309421
1227,-3.053,0.309421
1228,-3.052,0.309421
1229,-3.051,0.309421
1230,-3.05,0.309421
1231,-3.049,0.309421
1232,-3.048,0.309421
1233,-3.047,0.309421
1234,-3.046,0.309421
1235,-3.045,0.307682
1236,-3.044,0.312898
1237,-3.043,0.307682
1238,-3.042,0.309421
1239,-3.041,0.309421
1240,-3.04,0.309421
1241,-3.039,0.309421
1242,-3.038,0.309421
1243,-3.037,0.309421
1244,-3.036,0.31116
1245,-3.035,0.309421
1246,-3.034,0.309421
1247,-3.033,0.309421
1248,-3.032,0.309421
1249,-3.031,0.307682
1250,-3.03,0.312898
1251,-3.029,0.307682
1252,-3.028,0.309421
1253,-3.027,0.309421
1254,-3.026,0.307682
1255,-3.025,0.31116
1256,-3.024,0.31116
1257,-3.023,0.29551
1258,-3.022,0.257255
1259,-3.021,0.260733
1260,-3.02,0.264211
1261,-3.019,0.262472
1262,-3.018,0.262472
1263,-3.017,0.264211
1264,-3.016,0.260733
1265,-3.015,0.264211
1266,-3.014,0.264211
1267,-3.013,0.260733
1268,-3.012,0.264211
1269,-3.011,0.262472
1270,-3.01,0.262472
1271,-3.009,0.264211
1272,-3.008,0.260733
1273,-3.007,0.264211
1274,-3.006,0.264211
1275,-3.005,0.260733
1276,-3.004,0.264211
1277,-3.003,0.262472
1278,-3.002,0.262472
1279,-3.001,0.264211
1280,-3,0.260733
1281,-2.999,0.264211
1282,-2.998,0.264211
1283,-2.997,0.260733
1284,-2.996,0.264211
1285,-2.995,0.262472
1286,-2.994,0.262472
1287,-2.993,0.264211
1288,-2.992,0.260733
1289,-2.991,0.264211
1290,-2.99,0.262472
1291,-2.989,0.260733
1292,-2.988,0.264211
1293,-2.987,0.260733
1294,-2.986,0.264211
1295,-2.985,0.264211
1296,-2.984,0.260733
1297,-2.983,0.264211
1298,-2.982,0.264211
1299,-2.981,0.260733
1300,-2.98,0.264211
1301,-2.979,0.260733
1302,-2.978,0.264211
1303,-2.977,0.264211
1304,-2.976,0.260733
1305,-2.975,0.264211
1306,-2.974,0.264211
1307,-2.973,0.260733
1308,-2.972,0.264211
1309,-2.971,0.262472
1310,-2.97,0.262472
1311,-2.969,0.264211
1312,-2.968,0.260733
1313,-2.967,0.264211
1314,-2.966,0.264211
1315,-2.965,0.260733
1316,-2.964,0.264211
1317,-2.963,0.260733
1318,-2.962,0.264211
1319,-2.961,0.264211
1320,-2.96,0.260733
1321,-2.959,0.264211
1322,-2.958,0.262472
1323,-2.957,0.262472
1324,-2.956,0.262472
1325,-2.955,0.260733
1326,-2.954,0.264211
1327,-2.953,0.264211
1328,-2.952,0.260733
1329,-2.951,0.262472
1330,-2.95,0.264211
1331,-2.949,0.260733
1332,-2.948,0.264211
1333,-2.947,0.260733
1334,-2.946,0.264211
1335,-2.945,0.264211
1336,-2.944,0.260733
1337,-2.943,0.264211
1338,-2.942,0.262472
1339,-2.941,0.260733
1340,-2.94,0.264211
1341,-2.939,0.260733
1342,-2.938,0.264211
1343,-2.937,0.264211
1344,-2.936,0.260733
1345,-2.935,0.264211
1346,-2.934,0.262472
1347,-2.933,0.260733
1348,-2.932,0.264211
1349,-2.931,0.260733
1350,-2.93,0.264211
1351,-2.929,0.264211
1352,-2.928,0.260733
1353,-2.927,0.264211
1354,-2.926,0.264211
1355,-2.925,0.260733
1356,-2.924,0.264211
1357,-2.923,0.260733
1358,-2.922,0.264211
1359,-2.921,0.264211
1360,-2.92,0.260733
1361,-2.919,0.264211
1362,-2.918,0.262472
1363,-2.917,0.262472
1364,-2.916,0.264211
1365,-2.915,0.260733
1366,-2.914,0.264211
1367,-2.913,0.264211
1368,-2.912,0.260733
1369,-2.911,0.264211
1370,-2.91,0.262472
1371,-2.909,0.262472
1372,-2.908,0.262472
1373,-2.907,0.260733
1374,-2.906,0.264211
1375,-2.905,0.264211
1376,-2.904,0.260733
1377,-2.903,0.264211
1378,-2.902,0.262472
1379,-2.901,0.262472
1380,-2.9,0.264211
1381,-2.899,0.262472
1382,-2.898,0.262472
1383,-2.897,0.264211
1384,-2.896,0.260733
1385,-2.895,0.264211
1386,-2.894,0.262472
1387,-2.893,0.262472
1388,-2.892,0.262472
1389,-2.891,0.260733
1390,-2.89,0.264211
1391,-2.889,0.264211
1392,-2.888,0.260733
1393,-2.887,0.264211
1394,-2.886,0.267688
1395,-2.885,0.305943
1396,-2.884,0.260733
1397,-2.883,0.154663
1398,-2.882,0.145969
1399,-2.881,0.142491
1400,-2.88,0.142491
1401,-2.879,0.142491
1402,-2.878,0.142491
1403,-2.877,0.142491
1404,-2.876,0.142491
1405,-2.875,0.142491
1406,-2.874,0.142491
1407,-2.873,0.142491
1408,-2.872,0.142491
1409,-2.871,0.142491
1410,-2.87,0.142491
1411,-2.869,0.14423
1412,-2.868,0.166835
1413,-2.867,0.264211
1414,-2.866,0.152924
1415,-2.865,0.145969
1416,-2.864,0.142491
1417,-2.863,0.142491
1418,-2.862,0.142491
1419,-2.861,0.142491
1420,-2.86,0.142491
1421,-2.859,0.142491
1422,-2.858,0.142491
1423,-2.857,0.142491
1424,-2.856,0.142491
1425,-2.855,0.142491
1426,-2.854,0.14423
1427,-2.853,0.137275
1428,-2.852,0.267688
1429,-2.851,0.175529
1430,-2.85,0.145969
1431,-2.849,0.142491
1432,-2.848,0.142491
1433,-2.847,0.142491
1434,-2.846,0.142491
1435,-2.845,0.142491
1436,-2.844,0.142491
1437,-2.843,0.142491
1438,-2.842,0.142491
1439,-2.841,0.142491
1440,-2.84,0.142491
1441,-2.839,0.14423
1442,-2.838,0.140752
1443,-2.837,0.213784
1444,-2.836,0.224217
1445,-2.835,0.149447
1446,-2.834,0.14423
1447,-2.833,0.14423
1448,-2.832,0.142491
1449,-2.831,0.142491
1450,-2.83,0.142491
1451,-2.829,0.142491
1452,-2.828,0.142491
1453,-2.827,0.142491
1454,-2.826,0.142491
1455,-2.825,0.142491
1456,-2.824,0.142491
1457,-2.823,0.14423
1458,-2.822,0.154663
1459,-2.821,0.269427
1460,-2.82,0.158141
1461,-2.819,0.145969
1462,-2.818,0.142491
1463,-2.817,0.142491
1464,-2.816,0.142491
1465,-2.815,0.142491
1466,-2.814,0.142491
1467,-2.813,0.142491
1468,-2.812,0.142491
1469,-2.811,0.142491
1470,-2.81,0.142491
1471,-2.809,0.142491
1472,-2.808,0.14423
1473,-2.807,0.135536
1474,-2.806,0.258994
1475,-2.805,0.187701
1476,-2.804,0.147708
1477,-2.803,0.142491
1478,-2.802,0.142491
1479,-2.801,0.142491
1480,-2.8,0.142491
1481,-2.799,0.142491
1482,-2.798,0.142491
1483,-2.797,0.142491
1484,-2.796,0.142491
1485,-2.795,0.142491
1486,-2.794,0.142491
1487,-2.793,0.14423
1488,-2.792,0.140752
1489,-2.791,0.198134
1490,-2.79,0.239867
1491,-2.789,0.151185
1492,-2.788,0.14423
1493,-2.787,0.14423
1494,-2.786,0.142491
1495,-2.785,0.142491
1496,-2.784,0.142491
1497,-2.783,0.142491
1498,-2.782,0.142491
1499,-2.781,0.142491
1500,-2.78,0.142491
1501,-2.779,0.142491
1502,-2.778,0.142491
1503,-2.777,0.14423
1504,-2.776,0.147708
1505,-2.775,0.272905
1506,-2.774,0.161618
1507,-2.773,0.145969
1508,-2.772,0.142491
1509,-2.771,0.142491
1510,-2.77,0.142491
1511,-2.769,0.142491
1512,-2.768,0.142491
1513,-2.767,0.142491
1514,-2.766,0.142491
1515,-2.765,0.142491
1516,-2.764,0.142491
1517,-2.763,0.142491
1518,-2.762,0.14423
1519,-2.761,0.139013
1520,-2.76,0.18944
1521,-2.759,0.145969
1522,-2.758,0.14423
1523,-2.757,0.14423
1524,-2.756,0.152924
1525,-2.755,0.142491
1526,-2.754,0.14423
1527,-2.753,0.142491
1528,-2.752,0.14423
1529,-2.751,0.151185
1530,-2.75,0.258994
1531,-2.749,0.267688
1532,-2.748,0.269427
1533,-2.747,0.269427
1534,-2.746,0.269427
1535,-2.745,0.269427
1536,-2.744,0.269427
1537,-2.743,0.269427
1538,-2.742,0.269427
1539,-2.741,0.269427
1540,-2.74,0.269427
1541,-2.739,0.269427
1542,-2.738,0.269427
1543,-2.737,0.269427
1544,-2.736,0.269427
1545,-2.735,0.269427
1546,-2.734,0.269427
1547,-2.733,0.269427
1548,-2.732,0.269427
1549,-2.731,0.267688
1550,-2.73,0.272905
1551,-2.729,0.20509
1552,-2.728,0.151185
1553,-2.727,0.147708
1554,-2.726,0.14423
1555,-2.725,0.14423
1556,-2.724,0.14423
1557,-2.723,0.14423
1558,-2.722,0.14423
1559,-2.721,0.14423
1560,-2.72,0.14423
1561,-2.719,0.14423
1562,-2.718,0.14423
1563,-2.717,0.14423
1564,-2.716,0.14423
1565,-2.715,0.14423
1566,-2.714,0.14423
1567,-2.713,0.14423
1568,-2.712,0.14423
1569,-2.711,0.14423
1570,-2.71,0.14423
1571,-2.709,0.14423
1572,-2.708,0.14423
1573,-2.707,0.14423
1574,-2.706,0.14423
1575,-2.705,0.14423
1576,-2.704,0.14423
1577,-2.703,0.14423
1578,-2.702,0.14423
1579,-2.701,0.14423
1580,-2.7,0.14423
1581,-2.699,0.14423
1582,-2.698,0.14423
1583,-2.697,0.14423
1584,-2.696,0.14423
1585,-2.695,0.14423
1586,-2.694,0.14423
1587,-2.693,0.14423
1588,-2.692,0.14423
1589,-2.691,0.14423
1590,-2.69,0.14423
1591,-2.689,0.14423
1592,-2.688,0.14423
1593,-2.687,0.14423
1594,-2.686,0.14423
1595,-2.685,0.14423
1596,-2.684,0.14423
1597,-2.683,0.14423
1598,-2.682,0.14423
1599,-2.681,0.14423
1600,-2.68,0.14423
1601,-2.679,0.14423
1602,-2.678,0.14423
1603,-2.677,0.14423
1604,-2.676,0.14423
1605,-2.675,0.14423
1606,-2.674,0.14423
1607,-2.673,0.14423
1608,-2.672,0.14423
1609,-2.671,0.14423
1610,-2.67,0.14423
1611,-2.669,0.14423
1612,-2.668,0.14423
1613,-2.667,0.14423
1614,-2.666,0.14423
1615,-2.665,0.14423
1616,-2.664,0.14423
1617,-2.663,0.14423
1618,-2.662,0.14423
1619,-2.661,0.14423
1620,-2.66,0.14423
1621,-2.659,0.14423
1622,-2.658,0.14423
1623,-2.657,0.14423
1624,-2.656,0.145969
1625,-2.655,0.140752
1626,-2.654,0.224217
1627,-2.653,0.300727
1628,-2.652,0.288555
1629,-2.651,0.253778
1630,-2.65,0.158141
1631,-2.649,0.145969
1632,-2.648,0.145969
1633,-2.647,0.145969
1634,-2.646,0.14423
1635,-2.645,0.14423
1636,-2.644,0.14423
1637,-2.643,0.14423
1638,-2.642,0.14423
1639,-2.641,0.14423
1640,-2.64,0.14423
1641,-2.639,0.14423
1642,-2.638,0.14423
1643,-2.637,0.14423
1644,-2.636,0.14423
1645,-2.635,0.14423
1646,-2.634,0.14423
1647,-2.633,0.14423
1648,-2.632,0.14423
1649,-2.631,0.14423
1650,-2.63,0.14423
1651,-2.629,0.14423
1652,-2.628,0.14423
1653,-2.627,0.14423
1654,-2.626,0.14423
1655,-2.625,0.14423
1656,-2.624,0.14423
1657,-2.623,0.14423
1658,-2.622,0.14423
1659,-2.621,0.14423
1660,-2.62,0.14423
1661,-2.619,0.14423
1662,-2.618,0.14423
1663,-2.617,0.14423
1664,-2.616,0.14423
1665,-2.615,0.14423
1666,-2.614,0.14423
1667,-2.613,0.14423
1668,-2.612,0.14423
1669,-2.611,0.14423
1670,-2.61,0.14423
1671,-2.609,0.14423
1672,-2.608,0.14423
1673,-2.607,0.14423
1674,-2.606,0.14423
1675,-2.605,0.14423
1676,-2.604,0.14423
1677,-2.603,0.14423
1678,-2.602,0.14423
1679,-2.601,0.14423
1680,-2.6,0.14423
1681,-2.599,0.14423
1682,-2.598,0.14423
1683,-2.597,0.14423
1684,-2.596,0.14423
1685,-2.595,0.14423
1686,-2.594,0.14423
1687,-2.593,0.14423
1688,-2.592,0.14423
1689,-2.591,0.14423
1690,-2.59,0.14423
1691,-2.589,0.14423
1692,-2.588,0.14423
1693,-2.587,0.14423
1694,-2.586,0.14423
1695,-2.585,0.14423
1696,-2.584,0.14423
1697,-2.583,0.14423
1698,-2.582,0.14423
1699,-2.581,0.145969
1700,-2.58,0.140752
1701,-2.579,0.219001
1702,-2.578,0.300727
1703,-2.577,0.290293
1704,-2.576,0.257255
1705,-2.575,0.15988
1706,-2.574,0.147708
1707,-2.573,0.145969
1708,-2.572,0.145969
1709,-2.571,0.14423
1710,-2.57,0.14423
1711,-2.569,0.14423
1712,-2.568,0.14423
1713,-2.567,0.14423
1714,-2.566,0.14423
1715,-2.565,0.14423
1716,-2.564,0.14423
1717,-2.563,0.14423
1718,-2.562,0.14423
1719,-2.561,0.14423
1720,-2.56,0.14423
1721,-2.559,0.14423
1722,-2.558,0.14423
1723,-2.557,0.14423
1724,-2.556,0.14423
1725,-2.555,0.14423
1726,-2.554,0.14423
1727,-2.553,0.14423
1728,-2.552,0.14423
1729,-2.551,0.14423
1730,-2.55,0.14423
1731,-2.549,0.14423
1732,-2.548,0.14423
1733,-2.547,0.14423
1734,-2.546,0.14423
1735,-2.545,0.14423
1736,-2.544,0.14423
1737,-2.543,0.14423
1738,-2.542,0.14423
1739,-2.541,0.14423
1740,-2.54,0.14423
1741,-2.539,0.14423
1742,-2.538,0.14423
1743,-2.537,0.14423
1744,-2.536,0.14423
1745,-2.535,0.14423
1746,-2.534,0.14423
1747,-2.533,0.14423
1748,-2.532,0.14423
1749,-2.531,0.14423
1750,-2.53,0.14423
1751,-2.529,0.14423
1752,-2.528,0.14423
1753,-2.527,0.14423
1754,-2.526,0.14423
1755,-2.525,0.14423
1756,-2.524,0.14423
1757,-2.523,0.14423
1758,-2.522,0.14423
1759,-2.521,0.14423
1760,-2.52,0.14423
1761,-2.519,0.14423
1762,-2.518,0.14423
1763,-2.517,0.14423
1764,-2.516,0.14423
1765,-2.515,0.14423
1766,-2.514,0.14423
1767,-2.513,0.14423
1768,-2.512,0.14423
1769,-2.511,0.14423
1770,-2.51,0.14423
1771,-2.509,0.14423
1772,-2.508,0.14423
1773,-2.507,0.14423
1774,-2.506,0.145969
1775,-2.505,0.142491
1776,-2.504,0.213784
1777,-2.503,0.298988
1778,-2.502,0.290293
1779,-2.501,0.260733
1780,-2.5,0.15988
1781,-2.499,0.147708
1782,-2.498,0.145969
1783,-2.497,0.145969
1784,-2.496,0.14423
1785,-2.495,0.14423
1786,-2.494,0.14423
1787,-2.493,0.14423
1788,-2.492,0.14423
1789,-2.491,0.14423
1790,-2.49,0.14423
1791,-2.489,0.14423
1792,-2.488,0.14423
1793,-2.487,0.14423
1794,-2.486,0.14423
1795,-2.485,0.14423
1796,-2.484,0.14423
1797,-2.483,0.14423
1798,-2.482,0.14423
1799,-2.481,0.14423
1800,-2.48,0.14423
1801,-2.479,0.14423
1802,-2.478,0.14423
1803,-2.477,0.14423
1804,-2.476,0.14423
1805,-2.475,0.14423
1806,-2.474,0.14423
1807,-2.473,0.14423
1808,-2.472,0.14423
1809,-2.471,0.14423
1810,-2.47,0.14423
1811,-2.469,0.14423
1812,-2.468,0.14423
1813,-2.467,0.14423
1814,-2.466,0.14423
1815,-2.465,0.14423
1816,-2.464,0.14423
1817,-2.463,0.14423
1818,-2.462,0.14423
1819,-2.461,0.14423
1820,-2.46,0.14423
1821,-2.459,0.14423
1822,-2.458,0.14423
1823,-2.457,0.14423
1824,-2.456,0.14423
1825,-2.455,0.14423
1826,-2.454,0.14423
1827,-2.453,0.14423
1828,-2.452,0.14423
1829,-2.451,0.14423
1830,-2.45,0.14423
1831,-2.449,0.14423
1832,-2.448,0.14423
1833,-2.447,0.14423
1834,-2.446,0.14423
1835,-2.445,0.14423
1836,-2.444,0.14423
1837,-2.443,0.14423
1838,-2.442,0.14423
1839,-2.441,0.14423
1840,-2.44,0.14423
1841,-2.439,0.14423
1842,-2.438,0.14423
1843,-2.437,0.14423
1844,-2.436,0.14423
1845,-2.435,0.14423
1846,-2.434,0.14423
1847,-2.433,0.14423
1848,-2.432,0.14423
1849,-2.431,0.145969
1850,-2.43,0.140752
1851,-2.429,0.210306
1852,-2.428,0.298988
1853,-2.427,0.292032
1854,-2.426,0.264211
1855,-2.425,0.161618
1856,-2.424,0.147708
1857,-2.423,0.145969
1858,-2.422,0.145969
1859,-2.421,0.14423
1860,-2.42,0.14423
1861,-2.419,0.14423
1862,-2.418,0.14423
1863,-2.417,0.14423
1864,-2.416,0.14423
1865,-2.415,0.14423
1866,-2.414,0.14423
1867,-2.413,0.14423
1868,-2.412,0.14423
1869,-2.411,0.14423
1870,-2.41,0.14423
1871,-2.409,0.14423
1872,-2.408,0.14423
1873,-2.407,0.14423
1874,-2.406,0.14423
1875,-2.405,0.14423
1876,-2.404,0.14423
1877,-2.403,0.14423
1878,-2.402,0.14423
1879,-2.401,0.14423
1880,-2.4,0.14423
1881,-2.399,0.14423
1882,-2.398,0.14423
1883,-2.397,0.14423
1884,-2.396,0.14423
1885,-2.395,0.14423
1886,-2.394,0.14423
1887,-2.393,0.14423
1888,-2.392,0.14423
1889,-2.391,0.14423
1890,-2.39,0.14423
1891,-2.389,0.14423
1892,-2.388,0.14423
1893,-2.387,0.14423
1894,-2.386,0.14423
1895,-2.385,0.14423
1896,-2.384,0.14423
1897,-2.383,0.14423
1898,-2.382,0.14423
1899,-2.381,0.14423
1900,-2.38,0.14423
1901,-2.379,0.14423
1902,-2.378,0.14423
1903,-2.377,0.14423
1904,-2.376,0.14423
1905,-2.375,0.14423
1906,-2.374,0.14423
1907,-2.373,0.14423
1908,-2.372,0.14423
1909,-2.371,0.14423
1910,-2.37,0.14423
1911,-2.369,0.14423
1912,-2.368,0.14423
1913,-2.367,0.14423
1914,-2.366,0.14423
1915,-2.365,0.14423
1916,-2.364,0.14423
1917,-2.363,0.14423
1918,-2.362,0.14423
1919,-2.361,0.14423
1920,-2.36,0.14423
1921,-2.359,0.14423
1922,-2.358,0.14423
1923,-2.357,0.14423
1924,-2.356,0.145969
1925,-2.355,0.142491
1926,-2.354,0.20509
1927,-2.353,0.298988
1928,-2.352,0.292032
1929,-2.351,0.267688
1930,-2.35,0.163357
1931,-2.349,0.147708
1932,-2.348,0.145969
1933,-2.347,0.145969
1934,-2.346,0.14423
1935,-2.345,0.14423
1936,-2.344,0.14423
1937,-2.343,0.14423
1938,-2.342,0.14423
1939,-2.341,0.14423
1940,-2.34,0.14423
1941,-2.339,0.14423
1942,-2.338,0.14423
1943,-2.337,0.14423
1944,-2.336,0.14423
1945,-2.335,0.14423
1946,-2.334,0.14423
1947,-2.333,0.14423
1948,-2.332,0.14423
1949,-2.331,0.14423
1950,-2.33,0.14423
1951,-2.329,0.14423
1952,-2.328,0.14423
1953,-2.327,0.14423
1954,-2.326,0.14423
1955,-2.325,0.14423
1956,-2.324,0.14423
1957,-2.323,0.14423
1958,-2.322,0.14423
1959,-2.321,0.14423
1960,-2.32,0.14423
1961,-2.319,0.14423
1962,-2.318,0.14423
1963,-2.317,0.14423
1964,-2.316,0.14423
1965,-2.315,0.14423
1966,-2.314,0.14423
1967,-2.313,0.14423
1968,-2.312,0.14423
1969,-2.311,0.14423
1970,-2.31,0.14423
1971,-2.309,0.14423
1972,-2.308,0.14423
1973,-2.307,0.14423
1974,-2.306,0.14423
1975,-2.305,0.14423
1976,-2.304,0.14423
1977,-2.303,0.14423
1978,-2.302,0.14423
1979,-2.301,0.14423
1980,-2.3,0.14423
1981,-2.299,0.14423
1982,-2.298,0.14423
1983,-2.297,0.14423
1984,-2.296,0.14423
1985,-2.295,0.14423
1986,-2.294,0.14423
1987,-2.293,0.14423
1988,-2.292,0.14423
1989,-2.291,0.14423
1990,-2.29,0.14423
1991,-2.289,0.14423
1992,-2.288,0.14423
1993,-2.287,0.14423
1994,-2.286,0.14423
1995,-2.285,0.14423
1996,-2.284,0.14423
1997,-2.283,0.14423
1998,-2.282,0.14423
1999,-2.281,0.145969
2000,-2.28,0.140752
2001,-2.279,0.201612
2002,-2.278,0.29551
2003,-2.277,0.29551
2004,-2.276,0.267688
2005,-2.275,0.165096
2006,-2.274,0.147708
2007,-2.273,0.145969
2008,-2.272,0.145969
2009,-2.271,0.14423
2010,-2.27,0.14423
2011,-2.269,0.14423
2012,-2.268,0.14423
2013,-2.267,0.14423
2014,-2.266,0.14423
2015,-2.265,0.14423
2016,-2.264,0.14423
2017,-2.263,0.14423
2018,-2.262,0.14423
2019,-2.261,0.14423
2020,-2.26,0.14423
2021,-2.259,0.14423
2022,-2.258,0.14423
2023,-2.257,0.14423
2024,-2.256,0.14423
2025,-2.255,0.14423
2026,-2.254,0.14423
2027,-2.253,0.14423
2028,-2.252,0.14423
2029,-2.251,0.14423
2030,-2.25,0.14423
2031,-2.249,0.14423
2032,-2.248,0.14423
2033,-2.247,0.14423
2034,-2.246,0.14423
2035,-2.245,0.14423
2036,-2.244,0.14423
2037,-2.243,0.14423
2038,-2.242,0.14423
2039,-2.241,0.14423
2040,-2.24,0.14423
2041,-2.239,0.14423
2042,-2.238,0.14423
2043,-2.237,0.14423
2044,-2.236,0.14423
2045,-2.235,0.14423
2046,-2.234,0.14423
2047,-2.233,0.14423
2048,-2.232,0.14423
2049,-2.231,0.14423
2050,-2.23,0.14423
2051,-2.229,0.14423
2052,-2.228,0.14423
2053,-2.227,0.14423
2054,-2.226,0.14423
2055,-2.225,0.14423
2056,-2.224,0.14423
2057,-2.223,0.14423
2058,-2.222,0.14423
2059,-2.221,0.14423
2060,-2.22,0.14423
2061,-2.219,0.14423
2062,-2.218,0.14423
2063,-2.217,0.14423
2064,-2.216,0.14423
2065,-2.215,0.14423
2066,-2.214,0.14423
2067,-2.213,0.14423
2068,-2.212,0.14423
2069,-2.211,0.14423
2070,-2.21,0.14423
2071,-2.209,0.14423
2072,-2.208,0.14423
2073,-2.207,0.14423
2074,-2.206,0.145969
2075,-2.205,0.142491
2076,-2.204,0.199873
2077,-2.203,0.29551
2078,-2.202,0.29551
2079,-2.201,0.269427
2080,-2.2,0.165096
2081,-2.199,0.147708
2082,-2.198,0.147708
2083,-2.197,0.14423
2084,-2.196,0.14423
2085,-2.195,0.14423
2086,-2.194,0.14423
2087,-2.193,0.14423
2088,-2.192,0.14423
2089,-2.191,0.14423
2090,-2.19,0.14423
2091,-2.189,0.14423
2092,-2.188,0.14423
2093,-2.187,0.14423
2094,-2.186,0.14423
2095,-2.185,0.14423
2096,-2.184,0.14423
2097,-2.183,0.14423
2098,-2.182,0.14423
2099,-2.181,0.14423
2100,-2.18,0.14423
2101,-2.179,0.14423
2102,-2.178,0.14423
2103,-2.177,0.14423
2104,-2.176,0.14423
2105,-2.175,0.14423
2106,-2.174,0.14423
2107,-2.173,0.14423
2108,-2.172,0.14423
2109,-2.171,0.14423
2110,-2.17,0.14423
2111,-2.169,0.14423
2112,-2.168,0.14423
2113,-2.167,0.14423
2114,-2.166,0.14423
2115,-2.165,0.14423
2116,-2.164,0.14423
2117,-2.163,0.14423
2118,-2.162,0.14423
2119,-2.161,0.14423
2120,-2.16,0.14423
2121,-2.159,0.14423
2122,-2.158,0.14423
2123,-2.157,0.14423
2124,-2.156,0.14423
2125,-2.155,0.14423
2126,-2.154,0.14423
2127,-2.153,0.14423
2128,-2.152,0.14423
2129,-2.151,0.14423
2130,-2.15,0.14423
2131,-2.149,0.14423
2132,-2.148,0.14423
2133,-2.147,0.14423
2134,-2.146,0.14423
2135,-2.145,0.14423
2136,-2.144,0.14423
2137,-2.143,0.14423
2138,-2.142,0.14423
2139,-2.141,0.14423
2140,-2.14,0.14423
2141,-2.139,0.14423
2142,-2.138,0.14423
2143,-2.137,0.14423
2144,-2.136,0.14423
2145,-2.135,0.14423
2146,-2.134,0.14423
2147,-2.133,0.14423
2148,-2.132,0.14423
2149,-2.131,0.145969
2150,-2.13,0.142491
2151,-2.129,0.196395
2152,-2.128,0.29551
2153,-2.127,0.29551
2154,-2.126,0.269427
2155,-2.125,0.166835
2156,-2.124,0.151185
2157,-2.123,0.147708
2158,-2.122,0.14423
2159,-2.121,0.14423
2160,-2.12,0.14423
2161,-2.119,0.14423
2162,-2.118,0.14423
2163,-2.117,0.14423
2164,-2.116,0.14423
2165,-2.115,0.14423
2166,-2.114,0.14423
